No.,UnixTime,Latitude,Longitude,SSID,Channel,RSSI(dBm),Obstacle
51,1658315686,35.15864898,136.9243929,1,20,-75,0
52,1658315686,35.15864898,136.9243929,1,20,-75,0
53,1658315687,35.15864898,136.9243929,1,20,-75,0
54,1658315687,35.15864898,136.9243929,1,20,-75,0
55,1658315687,35.15864898,136.9243929,1,20,-75,0
56,1658315687,35.15864898,136.9243929,1,20,-75,0
57,1658315687,35.15864898,136.9243929,1,20,-59,0
58,1658315687,35.15864898,136.9243929,1,20,-59,0
59,1658315688,35.15864898,136.9243929,1,20,-59,0
60,1658315688,35.15864898,136.9243929,1,20,-59,0
61,1658315688,35.15864898,136.9243929,1,20,-59,0
62,1658315688,35.15864898,136.9243929,1,20,-59,0
63,1658315688,35.15864898,136.9243929,1,20,-59,0
64,1658315689,35.15864898,136.9243929,1,20,-59,0
65,1658315689,35.15864898,136.9243929,1,20,-59,0
66,1658315689,35.15864898,136.9243929,1,20,-59,0
67,1658315689,35.15864898,136.9243929,1,20,-59,0
68,1658315689,35.15864898,136.9243929,1,20,-59,0
69,1658315690,35.15864898,136.9243929,1,20,-59,0
70,1658315690,35.15864898,136.9243929,1,20,-59,0
71,1658315690,35.15864898,136.9243929,1,20,-59,0
72,1658315690,35.15864898,136.9243929,1,20,-59,0
73,1658315690,35.15864898,136.9243929,1,20,-59,0
74,1658315691,35.15864898,136.9243929,1,20,-59,0
75,1658315691,35.15864898,136.9243929,1,20,-59,0
76,1658315691,35.15864898,136.9243929,1,20,-59,0
77,1658315691,35.15864898,136.9243929,1,20,-59,0
78,1658315691,35.15864898,136.9243929,1,20,-59,0
79,1658315692,35.15864898,136.9243929,1,20,-59,0
80,1658315692,35.15864898,136.9243929,1,20,-59,0
81,1658315692,35.15864898,136.9243929,1,20,-59,0
82,1658315692,35.15864898,136.9243929,1,20,-59,0
83,1658315692,35.15864898,136.9243929,1,20,-59,0
84,1658315693,35.15864898,136.9243929,1,20,-59,0
85,1658315693,35.15864898,136.9243929,1,20,-59,0
86,1658315693,35.15864898,136.9243929,1,20,-59,0
87,1658315693,35.15864898,136.9243929,1,20,-59,0
88,1658315693,35.15864898,136.9243929,1,20,-59,0
89,1658315694,35.15864898,136.9243929,1,20,-59,0
90,1658315694,35.15864898,136.9243929,1,20,-59,0
91,1658315694,35.15864898,136.9243929,1,20,-59,0
92,1658315694,35.15864898,136.9243929,1,20,-59,0
93,1658315694,35.15864898,136.9243929,1,20,-59,0
94,1658315694,35.15864898,136.9243929,1,20,-59,0
95,1658315695,35.15864898,136.9243929,1,20,-59,0
96,1658315695,35.15864898,136.9243929,1,20,-59,0
97,1658315695,35.15864898,136.9243929,1,20,-59,0
98,1658315695,35.15864898,136.9243929,1,20,-59,0
99,1658315695,35.15864898,136.9243929,1,20,-59,0
100,1658315696,35.15864898,136.9243929,1,20,-59,0
101,1658316616,35.1586185,136.9244435,1,20,-74,0
102,1658316616,35.1586185,136.9244435,1,20,-74,0
103,1658316616,35.1586185,136.9244435,1,20,-74,0
104,1658316616,35.1586185,136.9244435,1,20,-53,0
105,1658316617,35.1586185,136.9244435,1,20,-53,0
106,1658316617,35.1586185,136.9244435,1,20,-53,0
107,1658316617,35.1586185,136.9244435,1,20,-53,0
108,1658316617,35.1586185,136.9244435,1,20,-53,0
109,1658316617,35.1586185,136.9244435,1,20,-53,0
110,1658316618,35.1586185,136.9244435,1,20,-53,0
111,1658316618,35.1586185,136.9244435,1,20,-53,0
112,1658316618,35.1586185,136.9244435,1,20,-53,0
113,1658316618,35.1586185,136.9244435,1,20,-53,0
114,1658316618,35.1586185,136.9244435,1,20,-53,0
115,1658316619,35.1586185,136.9244435,1,20,-53,0
116,1658316619,35.1586185,136.9244435,1,20,-53,0
117,1658316619,35.1586185,136.9244435,1,20,-53,0
118,1658316619,35.1586185,136.9244435,1,20,-53,0
119,1658316619,35.1586185,136.9244435,1,20,-53,0
120,1658316619,35.1586185,136.9244435,1,20,-53,0
121,1658316620,35.1586185,136.9244435,1,20,-53,0
122,1658316620,35.1586185,136.9244435,1,20,-53,0
123,1658316620,35.1586185,136.9244435,1,20,-53,0
124,1658316620,35.1586185,136.9244435,1,20,-53,0
125,1658316620,35.1586185,136.9244435,1,20,-53,0
126,1658316621,35.1586185,136.9244435,1,20,-53,0
127,1658316621,35.1586185,136.9244435,1,20,-53,0
128,1658316621,35.1586185,136.9244435,1,20,-53,0
129,1658316621,35.1586185,136.9244435,1,20,-53,0
130,1658316621,35.1586185,136.9244435,1,20,-53,0
131,1658316621,35.1586185,136.9244435,1,20,-53,0
132,1658316622,35.1586185,136.9244435,1,20,-53,0
133,1658316622,35.1586185,136.9244435,1,20,-53,0
134,1658316622,35.1586185,136.9244435,1,20,-53,0
135,1658316622,35.1586185,136.9244435,1,20,-53,0
136,1658316622,35.1586185,136.9244435,1,20,-53,0
137,1658316623,35.1586185,136.9244435,1,20,-53,0
138,1658316623,35.1586185,136.9244435,1,20,-53,0
139,1658316623,35.1586185,136.9244435,1,20,-53,0
140,1658316623,35.1586185,136.9244435,1,20,-53,0
141,1658316623,35.1586185,136.9244435,1,20,-53,0
142,1658316624,35.1586185,136.9244435,1,20,-53,0
143,1658316624,35.1586185,136.9244435,1,20,-53,0
144,1658316624,35.1586185,136.9244435,1,20,-53,0
145,1658316624,35.1586185,136.9244435,1,20,-53,0
146,1658316624,35.1586185,136.9244435,1,20,-53,0
147,1658316624,35.1586185,136.9244435,1,20,-53,0
148,1658316625,35.1586185,136.9244435,1,20,-53,0
149,1658316625,35.1586185,136.9244435,1,20,-53,0
150,1658316625,35.1586185,136.9244435,1,20,-53,0
151,1658316625,35.1586185,136.9244435,1,20,-53,0
152,1658316625,35.1586185,136.9244435,1,20,-53,0
153,1658316626,35.1586185,136.9244435,1,20,-53,0
154,1658316626,35.1586185,136.9244435,1,20,-53,0
155,1658316626,35.1586185,136.9244435,1,20,-53,0
156,1658316626,35.1586185,136.9244435,1,20,-53,0
157,1658316626,35.1586185,136.9244435,1,20,-53,0
158,1658316627,35.1586185,136.9244435,1,20,-53,0
159,1658316627,35.1586185,136.9244435,1,20,-53,0
160,1658316627,35.1586185,136.9244435,1,20,-53,0
161,1658316627,35.1586185,136.9244435,1,20,-53,0
162,1658316627,35.1586185,136.9244435,1,20,-53,0
163,1658316628,35.1586185,136.9244435,1,20,-53,0
164,1658316628,35.1586185,136.9244435,1,20,-53,0
165,1658316628,35.1586185,136.9244435,1,20,-53,0
166,1658316628,35.1586185,136.9244435,1,20,-53,0
167,1658316628,35.1586185,136.9244435,1,20,-53,0
168,1658316629,35.1586185,136.9244435,1,20,-53,0
169,1658316629,35.1586185,136.9244435,1,20,-53,0
170,1658316629,35.1586185,136.9244435,1,20,-53,0
171,1658316629,35.1586185,136.9244435,1,20,-53,0
172,1658316629,35.1586185,136.9244435,1,20,-53,0
173,1658316629,35.1586185,136.9244435,1,20,-53,0
174,1658316630,35.1586185,136.9244435,1,20,-53,0
175,1658316630,35.1586185,136.9244435,1,20,-53,0
176,1658316630,35.1586185,136.9244435,1,20,-53,0
177,1658316630,35.1586185,136.9244435,1,20,-53,0
178,1658316630,35.1586185,136.9244435,1,20,-53,0
179,1658316631,35.1586185,136.9244435,1,20,-53,0
180,1658316631,35.1586185,136.9244435,1,20,-53,0
181,1658316631,35.1586185,136.9244435,1,20,-53,0
182,1658316631,35.1586185,136.9244435,1,20,-53,0
183,1658316631,35.1586185,136.9244435,1,20,-53,0
184,1658316631,35.1586185,136.9244435,1,20,-53,0
185,1658316632,35.1586185,136.9244435,1,20,-53,0
186,1658316632,35.1586185,136.9244435,1,20,-53,0
187,1658316632,35.1586185,136.9244435,1,20,-53,0
188,1658316632,35.1586185,136.9244435,1,20,-53,0
189,1658316632,35.1586185,136.9244435,1,20,-53,0
190,1658316633,35.1586185,136.9244435,1,20,-53,0
191,1658316633,35.1586185,136.9244435,1,20,-53,0
192,1658316633,35.1586185,136.9244435,1,20,-53,0
193,1658316633,35.1586185,136.9244435,1,20,-53,0
194,1658316633,35.1586185,136.9244435,1,20,-53,0
195,1658316633,35.1586185,136.9244435,1,20,-53,0
196,1658316634,35.1586185,136.9244435,1,20,-53,0
197,1658316634,35.1586185,136.9244435,1,20,-53,0
198,1658316634,35.1586185,136.9244435,1,20,-53,0
199,1658316634,35.1586185,136.9244435,1,20,-53,0
200,1658316634,35.1586185,136.9244435,1,20,-53,0
201,1658316845,35.15863593,136.9246099,1,20,-67,0
202,1658316845,35.15863593,136.9246099,1,20,-67,0
203,1658316845,35.15863593,136.9246099,1,20,-67,0
204,1658316845,35.15863593,136.9246099,1,20,-67,0
205,1658316846,35.15863593,136.9246099,1,20,-67,0
206,1658316846,35.15863593,136.9246099,1,20,-67,0
207,1658316846,35.15863593,136.9246099,1,20,-67,0
208,1658316846,35.15863593,136.9246099,1,20,-67,0
209,1658316846,35.15863593,136.9246099,1,20,-67,0
210,1658316846,35.15863593,136.9246099,1,20,-67,0
211,1658316847,35.15863593,136.9246099,1,20,-67,0
212,1658316847,35.15863593,136.9246099,1,20,-67,0
213,1658316847,35.15863593,136.9246099,1,20,-67,0
214,1658316847,35.15863593,136.9246099,1,20,-67,0
215,1658316847,35.15863593,136.9246099,1,20,-67,0
216,1658316848,35.15863593,136.9246099,1,20,-67,0
217,1658316848,35.15863593,136.9246099,1,20,-67,0
218,1658316848,35.15863593,136.9246099,1,20,-67,0
219,1658316848,35.15863593,136.9246099,1,20,-67,0
220,1658316848,35.15863593,136.9246099,1,20,-67,0
221,1658316848,35.15863593,136.9246099,1,20,-67,0
222,1658316849,35.15863593,136.9246099,1,20,-67,0
223,1658316849,35.15863593,136.9246099,1,20,-67,0
224,1658316849,35.15863593,136.9246099,1,20,-67,0
225,1658316849,35.15863593,136.9246099,1,20,-48,0
226,1658316849,35.15863593,136.9246099,1,20,-48,0
227,1658316850,35.15863593,136.9246099,1,20,-48,0
228,1658316850,35.15863593,136.9246099,1,20,-48,0
229,1658316850,35.15863593,136.9246099,1,20,-48,0
230,1658316850,35.15863593,136.9246099,1,20,-48,0
231,1658316851,35.15863593,136.9246099,1,20,-48,0
232,1658316851,35.15863593,136.9246099,1,20,-48,0
233,1658316851,35.15863593,136.9246099,1,20,-48,0
234,1658316851,35.15863593,136.9246099,1,20,-48,0
235,1658316851,35.15863593,136.9246099,1,20,-48,0
236,1658316852,35.15863593,136.9246099,1,20,-48,0
237,1658316852,35.15863593,136.9246099,1,20,-48,0
238,1658316852,35.15863593,136.9246099,1,20,-48,0
239,1658316852,35.15863593,136.9246099,1,20,-48,0
240,1658316852,35.15863593,136.9246099,1,20,-48,0
241,1658316853,35.15863593,136.9246099,1,20,-48,0
242,1658316853,35.15863593,136.9246099,1,20,-48,0
243,1658316853,35.15863593,136.9246099,1,20,-48,0
244,1658316853,35.15863593,136.9246099,1,20,-48,0
245,1658316853,35.15863593,136.9246099,1,20,-48,0
246,1658316853,35.15863593,136.9246099,1,20,-48,0
247,1658316854,35.15863593,136.9246099,1,20,-48,0
248,1658316854,35.15863593,136.9246099,1,20,-48,0
249,1658316854,35.15863593,136.9246099,1,20,-48,0
250,1658316854,35.15863593,136.9246099,1,20,-48,0
251,1658316854,35.15863593,136.9246099,1,20,-48,0
252,1658316855,35.15863593,136.9246099,1,20,-48,0
253,1658316855,35.15863593,136.9246099,1,20,-48,0
254,1658316855,35.15863593,136.9246099,1,20,-48,0
255,1658316855,35.15863593,136.9246099,1,20,-48,0
256,1658316855,35.15863593,136.9246099,1,20,-48,0
257,1658316856,35.15863593,136.9246099,1,20,-48,0
258,1658316856,35.15863593,136.9246099,1,20,-48,0
259,1658316856,35.15863593,136.9246099,1,20,-48,0
260,1658316856,35.15863593,136.9246099,1,20,-48,0
261,1658316856,35.15863593,136.9246099,1,20,-48,0
262,1658316856,35.15863593,136.9246099,1,20,-48,0
263,1658316857,35.15863593,136.9246099,1,20,-48,0
264,1658316857,35.15863593,136.9246099,1,20,-48,0
265,1658316857,35.15863593,136.9246099,1,20,-48,0
266,1658316857,35.15863593,136.9246099,1,20,-48,0
267,1658316857,35.15863593,136.9246099,1,20,-48,0
268,1658316858,35.15863593,136.9246099,1,20,-48,0
269,1658316858,35.15863593,136.9246099,1,20,-48,0
270,1658316858,35.15863593,136.9246099,1,20,-48,0
271,1658316858,35.15863593,136.9246099,1,20,-48,0
272,1658316858,35.15863593,136.9246099,1,20,-48,0
273,1658316858,35.15863593,136.9246099,1,20,-48,0
274,1658316859,35.15863593,136.9246099,1,20,-48,0
275,1658316859,35.15863593,136.9246099,1,20,-48,0
276,1658316859,35.15863593,136.9246099,1,20,-48,0
277,1658316859,35.15863593,136.9246099,1,20,-48,0
278,1658316859,35.15863593,136.9246099,1,20,-48,0
279,1658316860,35.15863593,136.9246099,1,20,-48,0
280,1658316860,35.15863593,136.9246099,1,20,-48,0
281,1658316860,35.15863593,136.9246099,1,20,-48,0
282,1658316860,35.15863593,136.9246099,1,20,-48,0
283,1658316860,35.15863593,136.9246099,1,20,-48,0
284,1658316861,35.15863593,136.9246099,1,20,-48,0
285,1658316861,35.15863593,136.9246099,1,20,-48,0
286,1658316861,35.15863593,136.9246099,1,20,-48,0
287,1658316861,35.15863593,136.9246099,1,20,-48,0
288,1658316861,35.15863593,136.9246099,1,20,-48,0
289,1658316862,35.15863593,136.9246099,1,20,-48,0
290,1658316862,35.15863593,136.9246099,1,20,-48,0
291,1658316862,35.15863593,136.9246099,1,20,-48,0
292,1658316862,35.15863593,136.9246099,1,20,-48,0
293,1658316862,35.15863593,136.9246099,1,20,-48,0
294,1658316863,35.15863593,136.9246099,1,20,-48,0
295,1658316863,35.15863593,136.9246099,1,20,-48,0
296,1658316863,35.15863593,136.9246099,1,20,-48,0
297,1658316863,35.15863593,136.9246099,1,20,-48,0
298,1658316863,35.15863593,136.9246099,1,20,-48,0
299,1658316863,35.15863593,136.9246099,1,20,-48,0
300,1658316864,35.15863593,136.9246099,1,20,-48,0
301,1658317610,35.15863558,136.9244597,1,20,-78,0
302,1658317611,35.15863558,136.9244597,1,20,-78,0
303,1658317611,35.15863558,136.9244597,1,20,-78,0
304,1658317611,35.15863558,136.9244597,1,20,-78,0
305,1658317611,35.15863558,136.9244597,1,20,-78,0
306,1658317611,35.15863558,136.9244597,1,20,-78,0
307,1658317611,35.15863558,136.9244597,1,20,-78,0
308,1658317612,35.15863558,136.9244597,1,20,-78,0
309,1658317612,35.15863558,136.9244597,1,20,-78,0
310,1658317612,35.15863558,136.9244597,1,20,-78,0
311,1658317612,35.15863558,136.9244597,1,20,-78,0
312,1658317612,35.15863558,136.9244597,1,20,-78,0
313,1658317613,35.15863558,136.9244597,1,20,-78,0
314,1658317613,35.15863558,136.9244597,1,20,-78,0
315,1658317613,35.15863558,136.9244597,1,20,-78,0
316,1658317613,35.15863558,136.9244597,1,20,-78,0
317,1658317613,35.15863558,136.9244597,1,20,-78,0
318,1658317613,35.15863558,136.9244597,1,20,-78,0
319,1658317614,35.15863558,136.9244597,1,20,-78,0
320,1658317614,35.15863558,136.9244597,1,20,-78,0
321,1658317614,35.15863558,136.9244597,1,20,-78,0
322,1658317614,35.15863558,136.9244597,1,20,-78,0
323,1658317614,35.15863558,136.9244597,1,20,-78,0
324,1658317615,35.15863558,136.9244597,1,20,-78,0
325,1658317615,35.15863558,136.9244597,1,20,-78,0
326,1658317615,35.15863558,136.9244597,1,20,-78,0
327,1658317615,35.15863558,136.9244597,1,20,-78,0
328,1658317615,35.15863558,136.9244597,1,20,-78,0
329,1658317616,35.15863558,136.9244597,1,20,-78,0
330,1658317616,35.15863558,136.9244597,1,20,-78,0
331,1658317616,35.15863558,136.9244597,1,20,-78,0
332,1658317616,35.15863558,136.9244597,1,20,-78,0
333,1658317616,35.15863558,136.9244597,1,20,-78,0
334,1658317617,35.15863558,136.9244597,1,20,-78,0
335,1658317617,35.15863558,136.9244597,1,20,-78,0
336,1658317617,35.15863558,136.9244597,1,20,-78,0
337,1658317617,35.15863558,136.9244597,1,20,-78,0
338,1658317617,35.15863558,136.9244597,1,20,-78,0
339,1658317617,35.15863558,136.9244597,1,20,-78,0
340,1658317618,35.15863558,136.9244597,1,20,-78,0
341,1658317618,35.15863558,136.9244597,1,20,-78,0
342,1658317618,35.15863558,136.9244597,1,20,-78,0
343,1658317618,35.15863558,136.9244597,1,20,-78,0
344,1658317618,35.15863558,136.9244597,1,20,-78,0
345,1658317619,35.15863558,136.9244597,1,20,-78,0
346,1658317619,35.15863558,136.9244597,1,20,-78,0
347,1658317619,35.15863558,136.9244597,1,20,-78,0
348,1658317619,35.15863558,136.9244597,1,20,-78,0
349,1658317619,35.15863558,136.9244597,1,20,-78,0
350,1658317619,35.15863558,136.9244597,1,20,-78,0
351,1658317620,35.15863558,136.9244597,1,20,-78,0
352,1658317620,35.15863558,136.9244597,1,20,-78,0
353,1658317620,35.15863558,136.9244597,1,20,-78,0
354,1658317620,35.15863558,136.9244597,1,20,-78,0
355,1658317620,35.15863558,136.9244597,1,20,-78,0
356,1658317621,35.15863558,136.9244597,1,20,-78,0
357,1658317621,35.15863558,136.9244597,1,20,-78,0
358,1658317621,35.15863558,136.9244597,1,20,-78,0
359,1658317621,35.15863558,136.9244597,1,20,-78,0
360,1658317621,35.15863558,136.9244597,1,20,-78,0
361,1658317621,35.15863558,136.9244597,1,20,-78,0
362,1658317622,35.15863558,136.9244597,1,20,-78,0
363,1658317622,35.15863558,136.9244597,1,20,-78,0
364,1658317622,35.15863558,136.9244597,1,20,-78,0
365,1658317622,35.15863558,136.9244597,1,20,-78,0
366,1658317622,35.15863558,136.9244597,1,20,-78,0
367,1658317623,35.15863558,136.9244597,1,20,-78,0
368,1658317623,35.15863558,136.9244597,1,20,-78,0
369,1658317623,35.15863558,136.9244597,1,20,-78,0
370,1658317623,35.15863558,136.9244597,1,20,-78,0
371,1658317623,35.15863558,136.9244597,1,20,-78,0
372,1658317623,35.15863558,136.9244597,1,20,-78,0
373,1658317624,35.15863558,136.9244597,1,20,-78,0
374,1658317624,35.15863558,136.9244597,1,20,-78,0
375,1658317624,35.15863558,136.9244597,1,20,-78,0
376,1658317624,35.15863558,136.9244597,1,20,-78,0
377,1658317624,35.15863558,136.9244597,1,20,-78,0
378,1658317625,35.15863558,136.9244597,1,20,-78,0
379,1658317625,35.15863558,136.9244597,1,20,-78,0
380,1658317625,35.15863558,136.9244597,1,20,-78,0
381,1658317625,35.15863558,136.9244597,1,20,-78,0
382,1658317625,35.15863558,136.9244597,1,20,-78,0
383,1658317625,35.15863558,136.9244597,1,20,-78,0
384,1658317626,35.15863558,136.9244597,1,20,-78,0
385,1658317626,35.15863558,136.9244597,1,20,-78,0
386,1658317626,35.15863558,136.9244597,1,20,-78,0
387,1658317626,35.15863558,136.9244597,1,20,-78,0
388,1658317626,35.15863558,136.9244597,1,20,-78,0
389,1658317627,35.15863558,136.9244597,1,20,-78,0
390,1658317627,35.15863558,136.9244597,1,20,-78,0
391,1658317627,35.15863558,136.9244597,1,20,-78,0
392,1658317627,35.15863558,136.9244597,1,20,-78,0
393,1658317627,35.15863558,136.9244597,1,20,-78,0
394,1658317627,35.15863558,136.9244597,1,20,-78,0
395,1658317628,35.15863558,136.9244597,1,20,-78,0
396,1658317628,35.15863558,136.9244597,1,20,-78,0
397,1658317628,35.15863558,136.9244597,1,20,-78,0
398,1658317628,35.15863558,136.9244597,1,20,-78,0
399,1658317628,35.15863558,136.9244597,1,20,-78,0
400,1658317629,35.15863558,136.9244597,1,20,-78,0
401,1658317693,35.15859294,136.9246883,1,20,-60,0
402,1658317693,35.15859294,136.9246883,1,20,-60,0
403,1658317694,35.15859294,136.9246883,1,20,-60,0
404,1658317694,35.15859294,136.9246883,1,20,-60,0
405,1658317694,35.15859294,136.9246883,1,20,-60,0
406,1658317694,35.15859294,136.9246883,1,20,-60,0
407,1658317694,35.15859294,136.9246883,1,20,-60,0
408,1658317695,35.15859294,136.9246883,1,20,-60,0
409,1658317695,35.15859294,136.9246883,1,20,-60,0
410,1658317695,35.15859294,136.9246883,1,20,-60,0
411,1658317695,35.15859294,136.9246883,1,20,-60,0
412,1658317695,35.15859294,136.9246883,1,20,-60,0
413,1658317695,35.15859294,136.9246883,1,20,-60,0
414,1658317696,35.15859294,136.9246883,1,20,-60,0
415,1658317696,35.15859294,136.9246883,1,20,-60,0
416,1658317696,35.15859294,136.9246883,1,20,-60,0
417,1658317696,35.15859294,136.9246883,1,20,-60,0
418,1658317696,35.15859294,136.9246883,1,20,-60,0
419,1658317696,35.15859294,136.9246883,1,20,-60,0
420,1658317697,35.15859294,136.9246883,1,20,-60,0
421,1658317697,35.15859294,136.9246883,1,20,-60,0
422,1658317697,35.15859294,136.9246883,1,20,-60,0
423,1658317697,35.15859294,136.9246883,1,20,-60,0
424,1658317697,35.15859294,136.9246883,1,20,-60,0
425,1658317698,35.15859294,136.9246883,1,20,-60,0
426,1658317698,35.15859294,136.9246883,1,20,-60,0
427,1658317698,35.15859294,136.9246883,1,20,-60,0
428,1658317698,35.15859294,136.9246883,1,20,-60,0
429,1658317698,35.15859294,136.9246883,1,20,-60,0
430,1658317699,35.15859294,136.9246883,1,20,-60,0
431,1658317699,35.15859294,136.9246883,1,20,-60,0
432,1658317699,35.15859294,136.9246883,1,20,-60,0
433,1658317699,35.15859294,136.9246883,1,20,-60,0
434,1658317699,35.15859294,136.9246883,1,20,-60,0
435,1658317699,35.15859294,136.9246883,1,20,-60,0
436,1658317700,35.15859294,136.9246883,1,20,-60,0
437,1658317700,35.15859294,136.9246883,1,20,-60,0
438,1658317700,35.15859294,136.9246883,1,20,-60,0
439,1658317700,35.15859294,136.9246883,1,20,-60,0
440,1658317700,35.15859294,136.9246883,1,20,-60,0
441,1658317701,35.15859294,136.9246883,1,20,-60,0
442,1658317701,35.15859294,136.9246883,1,20,-60,0
443,1658317701,35.15859294,136.9246883,1,20,-60,0
444,1658317701,35.15859294,136.9246883,1,20,-60,0
445,1658317701,35.15859294,136.9246883,1,20,-60,0
446,1658317702,35.15859294,136.9246883,1,20,-60,0
447,1658317702,35.15859294,136.9246883,1,20,-60,0
448,1658317702,35.15859294,136.9246883,1,20,-60,0
449,1658317702,35.15859294,136.9246883,1,20,-60,0
450,1658317702,35.15859294,136.9246883,1,20,-60,0
451,1658317702,35.15859294,136.9246883,1,20,-60,0
452,1658317703,35.15859294,136.9246883,1,20,-61,0
453,1658317703,35.15859294,136.9246883,1,20,-61,0
454,1658317703,35.15859294,136.9246883,1,20,-61,0
455,1658317703,35.15859294,136.9246883,1,20,-61,0
456,1658317703,35.15859294,136.9246883,1,20,-61,0
457,1658317704,35.15859294,136.9246883,1,20,-61,0
458,1658317704,35.15859294,136.9246883,1,20,-61,0
459,1658317704,35.15859294,136.9246883,1,20,-61,0
460,1658317704,35.15859294,136.9246883,1,20,-61,0
461,1658317705,35.15859294,136.9246883,1,20,-61,0
462,1658317705,35.15859294,136.9246883,1,20,-61,0
463,1658317705,35.15859294,136.9246883,1,20,-61,0
464,1658317705,35.15859294,136.9246883,1,20,-61,0
465,1658317705,35.15859294,136.9246883,1,20,-61,0
466,1658317705,35.15859294,136.9246883,1,20,-61,0
467,1658317706,35.15859294,136.9246883,1,20,-61,0
468,1658317706,35.15859294,136.9246883,1,20,-61,0
469,1658317706,35.15859294,136.9246883,1,20,-61,0
470,1658317706,35.15859294,136.9246883,1,20,-61,0
471,1658317706,35.15859294,136.9246883,1,20,-61,0
472,1658317707,35.15859294,136.9246883,1,20,-61,0
473,1658317707,35.15859294,136.9246883,1,20,-61,0
474,1658317707,35.15859294,136.9246883,1,20,-61,0
475,1658317707,35.15859294,136.9246883,1,20,-61,0
476,1658317707,35.15859294,136.9246883,1,20,-61,0
477,1658317708,35.15859294,136.9246883,1,20,-61,0
478,1658317708,35.15859294,136.9246883,1,20,-61,0
479,1658317708,35.15859294,136.9246883,1,20,-61,0
480,1658317708,35.15859294,136.9246883,1,20,-61,0
481,1658317708,35.15859294,136.9246883,1,20,-61,0
482,1658317709,35.15859294,136.9246883,1,20,-61,0
483,1658317709,35.15859294,136.9246883,1,20,-61,0
484,1658317709,35.15859294,136.9246883,1,20,-61,0
485,1658317709,35.15859294,136.9246883,1,20,-61,0
486,1658317709,35.15859294,136.9246883,1,20,-61,0
487,1658317710,35.15859294,136.9246883,1,20,-61,0
488,1658317710,35.15859294,136.9246883,1,20,-61,0
489,1658317710,35.15859294,136.9246883,1,20,-61,0
490,1658317710,35.15859294,136.9246883,1,20,-61,0
491,1658317710,35.15859294,136.9246883,1,20,-61,0
492,1658317710,35.15859294,136.9246883,1,20,-61,0
493,1658317711,35.15859294,136.9246883,1,20,-61,0
494,1658317711,35.15859294,136.9246883,1,20,-61,0
495,1658317711,35.15859294,136.9246883,1,20,-61,0
496,1658317711,35.15859294,136.9246883,1,20,-61,0
497,1658317711,35.15859294,136.9246883,1,20,-61,0
