No.,UnixTime,Latitude,Longitude,SSID,Channel,RSSI(dBm),Obstacle
122,1658314496,35.15865273,136.9245213,1,20,-64,0
123,1658314496,35.15865273,136.9245213,1,20,-64,0
124,1658314497,35.15865273,136.9245213,1,20,-64,0
125,1658314497,35.15865273,136.9245213,1,20,-64,0
126,1658314497,35.15865273,136.9245213,1,20,-64,0
127,1658314497,35.15865273,136.9245213,1,20,-64,0
128,1658314497,35.15865273,136.9245213,1,20,-64,0
129,1658314498,35.15865273,136.9245213,1,20,-64,0
130,1658314498,35.15865273,136.9245213,1,20,-64,0
131,1658314498,35.15865273,136.9245213,1,20,-64,0
132,1658314498,35.15865273,136.9245213,1,20,-64,0
133,1658314498,35.15865273,136.9245213,1,20,-64,0
134,1658314498,35.15865273,136.9245213,1,20,-64,0
135,1658314499,35.15865273,136.9245213,1,20,-64,0
136,1658314499,35.15865273,136.9245213,1,20,-64,0
137,1658314499,35.15865273,136.9245213,1,20,-64,0
138,1658314499,35.15865273,136.9245213,1,20,-64,0
139,1658314499,35.15865273,136.9245213,1,20,-64,0
140,1658314500,35.15865273,136.9245213,1,20,-64,0
141,1658314500,35.15865273,136.9245213,1,20,-64,0
142,1658314500,35.15865273,136.9245213,1,20,-64,0
143,1658314500,35.15865273,136.9245213,1,20,-64,0
144,1658314500,35.15865273,136.9245213,1,20,-64,0
145,1658314501,35.15865273,136.9245213,1,20,-64,0
146,1658314501,35.15865273,136.9245213,1,20,-64,0
147,1658314501,35.15865273,136.9245213,1,20,-64,0
148,1658314501,35.15865273,136.9245213,1,20,-64,0
149,1658314501,35.15865273,136.9245213,1,20,-64,0
150,1658314502,35.15865273,136.9245213,1,20,-64,0
151,1658314502,35.15865273,136.9245213,1,20,-64,0
152,1658314502,35.15865273,136.9245213,1,20,-64,0
153,1658314502,35.15865273,136.9245213,1,20,-64,0
154,1658314502,35.15865273,136.9245213,1,20,-64,0
155,1658314502,35.15865273,136.9245213,1,20,-64,0
156,1658314503,35.15865273,136.9245213,1,20,-64,0
157,1658314503,35.15865273,136.9245213,1,20,-64,0
158,1658314503,35.15865273,136.9245213,1,20,-64,0
159,1658314503,35.15865273,136.9245213,1,20,-64,0
160,1658314503,35.15865273,136.9245213,1,20,-64,0
161,1658314504,35.15865273,136.9245213,1,20,-64,0
162,1658314504,35.15865273,136.9245213,1,20,-64,0
163,1658314504,35.15865273,136.9245213,1,20,-64,0
164,1658314504,35.15865273,136.9245213,1,20,-64,0
165,1658314504,35.15865273,136.9245213,1,20,-64,0
166,1658314504,35.15865273,136.9245213,1,20,-64,0
167,1658314505,35.15865273,136.9245213,1,20,-64,0
168,1658314505,35.15865273,136.9245213,1,20,-64,0
169,1658314505,35.15865273,136.9245213,1,20,-64,0
170,1658314505,35.15865273,136.9245213,1,20,-64,0
171,1658314505,35.15865273,136.9245213,1,20,-64,0
172,1658314506,35.15865273,136.9245213,1,20,-64,0
173,1658314506,35.15865273,136.9245213,1,20,-64,0
174,1658314506,35.15865273,136.9245213,1,20,-64,0
175,1658314506,35.15865273,136.9245213,1,20,-64,0
176,1658314506,35.15865273,136.9245213,1,20,-64,0
177,1658314507,35.15865273,136.9245213,1,20,-64,0
178,1658314507,35.15865273,136.9245213,1,20,-64,0
179,1658314507,35.15865273,136.9245213,1,20,-64,0
180,1658314507,35.15865273,136.9245213,1,20,-64,0
181,1658314507,35.15865273,136.9245213,1,20,-64,0
182,1658314507,35.15865273,136.9245213,1,20,-64,0
183,1658314508,35.15865273,136.9245213,1,20,-64,0
184,1658314508,35.15865273,136.9245213,1,20,-64,0
185,1658314508,35.15865273,136.9245213,1,20,-64,0
186,1658314508,35.15865273,136.9245213,1,20,-64,0
187,1658314509,35.15865273,136.9245213,1,20,-64,0
188,1658314509,35.15865273,136.9245213,1,20,-64,0
189,1658314509,35.15865273,136.9245213,1,20,-64,0
190,1658314509,35.15865273,136.9245213,1,20,-64,0
191,1658314509,35.15865273,136.9245213,1,20,-64,0
192,1658314509,35.15865273,136.9245213,1,20,-64,0
193,1658314510,35.15865273,136.9245213,1,20,-64,0
194,1658314510,35.15865273,136.9245213,1,20,-64,0
195,1658314510,35.15865273,136.9245213,1,20,-64,0
196,1658314510,35.15865273,136.9245213,1,20,-64,0
197,1658314510,35.15865273,136.9245213,1,20,-64,0
198,1658314511,35.15865273,136.9245213,1,20,-64,0
199,1658314511,35.15865273,136.9245213,1,20,-64,0
200,1658314511,35.15865273,136.9245213,1,20,-64,0
201,1658314709,35.15857879,136.9246616,1,20,-67,0
202,1658314709,35.15857879,136.9246616,1,20,-67,0
203,1658314709,35.15857879,136.9246616,1,20,-67,0
204,1658314710,35.15857879,136.9246616,1,20,-67,0
205,1658314710,35.15857879,136.9246616,1,20,-67,0
206,1658314710,35.15857879,136.9246616,1,20,-67,0
207,1658314710,35.15857879,136.9246616,1,20,-67,0
208,1658314710,35.15857879,136.9246616,1,20,-67,0
209,1658314711,35.15857879,136.9246616,1,20,-67,0
210,1658314711,35.15857879,136.9246616,1,20,-67,0
211,1658314711,35.15857879,136.9246616,1,20,-67,0
212,1658314711,35.15857879,136.9246616,1,20,-67,0
213,1658314711,35.15857879,136.9246616,1,20,-67,0
214,1658314711,35.15857879,136.9246616,1,20,-67,0
215,1658314712,35.15857879,136.9246616,1,20,-67,0
216,1658314712,35.15857879,136.9246616,1,20,-67,0
217,1658314712,35.15857879,136.9246616,1,20,-67,0
218,1658314712,35.15857879,136.9246616,1,20,-67,0
219,1658314712,35.15857879,136.9246616,1,20,-67,0
220,1658314713,35.15857879,136.9246616,1,20,-67,0
221,1658314713,35.15857879,136.9246616,1,20,-67,0
222,1658314713,35.15857879,136.9246616,1,20,-67,0
223,1658314713,35.15857879,136.9246616,1,20,-67,0
224,1658314713,35.15857879,136.9246616,1,20,-67,0
225,1658314713,35.15857879,136.9246616,1,20,-67,0
226,1658314714,35.15857879,136.9246616,1,20,-67,0
227,1658314714,35.15857879,136.9246616,1,20,-67,0
228,1658314714,35.15857879,136.9246616,1,20,-67,0
229,1658314714,35.15857879,136.9246616,1,20,-67,0
230,1658314714,35.15857879,136.9246616,1,20,-67,0
231,1658314715,35.15857879,136.9246616,1,20,-67,0
232,1658314715,35.15857879,136.9246616,1,20,-67,0
233,1658314715,35.15857879,136.9246616,1,20,-67,0
234,1658314715,35.15857879,136.9246616,1,20,-67,0
235,1658314715,35.15857879,136.9246616,1,20,-67,0
236,1658314715,35.15857879,136.9246616,1,20,-67,0
237,1658314716,35.15857879,136.9246616,1,20,-67,0
238,1658314716,35.15857879,136.9246616,1,20,-67,0
239,1658314716,35.15857879,136.9246616,1,20,-67,0
240,1658314716,35.15857879,136.9246616,1,20,-67,0
241,1658314716,35.15857879,136.9246616,1,20,-67,0
242,1658314717,35.15857879,136.9246616,1,20,-67,0
243,1658314717,35.15857879,136.9246616,1,20,-67,0
244,1658314717,35.15857879,136.9246616,1,20,-67,0
245,1658314717,35.15857879,136.9246616,1,20,-67,0
246,1658314717,35.15857879,136.9246616,1,20,-67,0
247,1658314718,35.15857879,136.9246616,1,20,-67,0
248,1658314718,35.15857879,136.9246616,1,20,-67,0
249,1658314718,35.15857879,136.9246616,1,20,-67,0
250,1658314718,35.15857879,136.9246616,1,20,-67,0
251,1658314718,35.15857879,136.9246616,1,20,-67,0
252,1658314718,35.15857879,136.9246616,1,20,-67,0
253,1658314719,35.15857879,136.9246616,1,20,-67,0
254,1658314719,35.15857879,136.9246616,1,20,-67,0
255,1658314719,35.15857879,136.9246616,1,20,-67,0
256,1658314719,35.15857879,136.9246616,1,20,-67,0
257,1658314719,35.15857879,136.9246616,1,20,-67,0
258,1658314719,35.15857879,136.9246616,1,20,-67,0
259,1658314720,35.15857879,136.9246616,1,20,-67,0
260,1658314720,35.15857879,136.9246616,1,20,-67,0
261,1658314720,35.15857879,136.9246616,1,20,-67,0
262,1658314720,35.15857879,136.9246616,1,20,-67,0
263,1658314721,35.15857879,136.9246616,1,20,-67,0
264,1658314721,35.15857879,136.9246616,1,20,-67,0
265,1658314721,35.15857879,136.9246616,1,20,-67,0
266,1658314721,35.15857879,136.9246616,1,20,-67,0
267,1658314721,35.15857879,136.9246616,1,20,-67,0
268,1658314721,35.15857879,136.9246616,1,20,-67,0
269,1658314722,35.15857879,136.9246616,1,20,-67,0
270,1658314722,35.15857879,136.9246616,1,20,-67,0
271,1658314722,35.15857879,136.9246616,1,20,-67,0
272,1658314722,35.15857879,136.9246616,1,20,-67,0
273,1658314722,35.15857879,136.9246616,1,20,-67,0
274,1658314723,35.15857879,136.9246616,1,20,-67,0
275,1658314723,35.15857879,136.9246616,1,20,-67,0
276,1658314723,35.15857879,136.9246616,1,20,-67,0
277,1658314723,35.15857879,136.9246616,1,20,-67,0
278,1658314723,35.15857879,136.9246616,1,20,-67,0
279,1658314723,35.15857879,136.9246616,1,20,-67,0
280,1658314724,35.15857879,136.9246616,1,20,-67,0
281,1658314724,35.15857879,136.9246616,1,20,-67,0
282,1658314724,35.15857879,136.9246616,1,20,-67,0
283,1658314724,35.15857879,136.9246616,1,20,-67,0
284,1658314724,35.15857879,136.9246616,1,20,-67,0
285,1658314725,35.15857879,136.9246616,1,20,-67,0
286,1658314725,35.15857879,136.9246616,1,20,-67,0
287,1658314725,35.15857879,136.9246616,1,20,-67,0
288,1658314725,35.15857879,136.9246616,1,20,-67,0
289,1658314725,35.15857879,136.9246616,1,20,-67,0
290,1658314725,35.15857879,136.9246616,1,20,-67,0
291,1658314726,35.15857879,136.9246616,1,20,-67,0
292,1658314726,35.15857879,136.9246616,1,20,-67,0
293,1658314726,35.15857879,136.9246616,1,20,-67,0
294,1658314726,35.15857879,136.9246616,1,20,-67,0
295,1658314726,35.15857879,136.9246616,1,20,-67,0
296,1658314727,35.15857879,136.9246616,1,20,-67,0
297,1658314727,35.15857879,136.9246616,1,20,-67,0
298,1658314727,35.15857879,136.9246616,1,20,-67,0
299,1658314727,35.15857879,136.9246616,1,20,-67,0
300,1658314727,35.15857879,136.9246616,1,20,-67,0
301,1658314788,35.15857761,136.9246932,1,20,-57,0
302,1658314788,35.15857761,136.9246932,1,20,-57,0
303,1658314788,35.15857761,136.9246932,1,20,-57,0
304,1658314789,35.15857761,136.9246932,1,20,-57,0
305,1658314789,35.15857761,136.9246932,1,20,-57,0
306,1658314789,35.15857761,136.9246932,1,20,-57,0
307,1658314789,35.15857761,136.9246932,1,20,-57,0
308,1658314789,35.15857761,136.9246932,1,20,-57,0
309,1658314789,35.15857761,136.9246932,1,20,-57,0
310,1658314790,35.15857761,136.9246932,1,20,-57,0
311,1658314790,35.15857761,136.9246932,1,20,-57,0
312,1658314790,35.15857761,136.9246932,1,20,-57,0
313,1658314790,35.15857761,136.9246932,1,20,-57,0
314,1658314790,35.15857761,136.9246932,1,20,-57,0
315,1658314791,35.15857761,136.9246932,1,20,-57,0
316,1658314791,35.15857761,136.9246932,1,20,-57,0
317,1658314791,35.15857761,136.9246932,1,20,-57,0
318,1658314791,35.15857761,136.9246932,1,20,-57,0
319,1658314791,35.15857761,136.9246932,1,20,-57,0
320,1658314792,35.15857761,136.9246932,1,20,-57,0
321,1658314792,35.15857761,136.9246932,1,20,-57,0
322,1658314792,35.15857761,136.9246932,1,20,-57,0
323,1658314792,35.15857761,136.9246932,1,20,-57,0
324,1658314792,35.15857761,136.9246932,1,20,-48,0
325,1658314793,35.15857761,136.9246932,1,20,-48,0
326,1658314793,35.15857761,136.9246932,1,20,-48,0
327,1658314793,35.15857761,136.9246932,1,20,-48,0
328,1658314793,35.15857761,136.9246932,1,20,-48,0
329,1658314793,35.15857761,136.9246932,1,20,-48,0
330,1658314794,35.15857761,136.9246932,1,20,-48,0
331,1658314794,35.15857761,136.9246932,1,20,-48,0
332,1658314794,35.15857761,136.9246932,1,20,-48,0
333,1658314794,35.15857761,136.9246932,1,20,-48,0
334,1658314794,35.15857761,136.9246932,1,20,-48,0
335,1658314795,35.15857761,136.9246932,1,20,-48,0
336,1658314795,35.15857761,136.9246932,1,20,-48,0
337,1658314795,35.15857761,136.9246932,1,20,-48,0
338,1658314795,35.15857761,136.9246932,1,20,-48,0
339,1658314795,35.15857761,136.9246932,1,20,-48,0
340,1658314795,35.15857761,136.9246932,1,20,-48,0
341,1658314796,35.15857761,136.9246932,1,20,-48,0
342,1658314796,35.15857761,136.9246932,1,20,-48,0
343,1658314796,35.15857761,136.9246932,1,20,-48,0
344,1658314796,35.15857761,136.9246932,1,20,-48,0
345,1658314796,35.15857761,136.9246932,1,20,-48,0
346,1658314797,35.15857761,136.9246932,1,20,-48,0
347,1658314797,35.15857761,136.9246932,1,20,-48,0
348,1658314797,35.15857761,136.9246932,1,20,-48,0
349,1658314797,35.15857761,136.9246932,1,20,-48,0
350,1658314797,35.15857761,136.9246932,1,20,-48,0
351,1658314798,35.15857761,136.9246932,1,20,-48,0
352,1658314798,35.15857761,136.9246932,1,20,-48,0
353,1658314798,35.15857761,136.9246932,1,20,-48,0
354,1658314798,35.15857761,136.9246932,1,20,-48,0
355,1658314798,35.15857761,136.9246932,1,20,-48,0
356,1658314798,35.15857761,136.9246932,1,20,-48,0
357,1658314799,35.15857761,136.9246932,1,20,-48,0
358,1658314799,35.15857761,136.9246932,1,20,-48,0
359,1658314799,35.15857761,136.9246932,1,20,-48,0
360,1658314799,35.15857761,136.9246932,1,20,-48,0
361,1658314799,35.15857761,136.9246932,1,20,-48,0
362,1658314800,35.15857761,136.9246932,1,20,-45,0
363,1658314800,35.15857761,136.9246932,1,20,-45,0
364,1658314800,35.15857761,136.9246932,1,20,-45,0
365,1658314800,35.15857761,136.9246932,1,20,-45,0
366,1658314800,35.15857761,136.9246932,1,20,-45,0
367,1658314800,35.15857761,136.9246932,1,20,-45,0
368,1658314801,35.15857761,136.9246932,1,20,-45,0
369,1658314801,35.15857761,136.9246932,1,20,-45,0
370,1658314801,35.15857761,136.9246932,1,20,-45,0
371,1658314801,35.15857761,136.9246932,1,20,-45,0
372,1658314801,35.15857761,136.9246932,1,20,-45,0
373,1658314802,35.15857761,136.9246932,1,20,-45,0
374,1658314802,35.15857761,136.9246932,1,20,-45,0
375,1658314802,35.15857761,136.9246932,1,20,-45,0
376,1658314802,35.15857761,136.9246932,1,20,-45,0
377,1658314802,35.15857761,136.9246932,1,20,-45,0
378,1658314803,35.15857761,136.9246932,1,20,-45,0
379,1658314803,35.15857761,136.9246932,1,20,-45,0
380,1658314803,35.15857761,136.9246932,1,20,-45,0
381,1658314803,35.15857761,136.9246932,1,20,-45,0
382,1658314803,35.15857761,136.9246932,1,20,-45,0
383,1658314804,35.15857761,136.9246932,1,20,-45,0
384,1658314804,35.15857761,136.9246932,1,20,-45,0
385,1658314804,35.15857761,136.9246932,1,20,-45,0
386,1658314804,35.15857761,136.9246932,1,20,-45,0
387,1658314804,35.15857761,136.9246932,1,20,-45,0
388,1658314804,35.15857761,136.9246932,1,20,-45,0
389,1658314805,35.15857761,136.9246932,1,20,-45,0
390,1658314805,35.15857761,136.9246932,1,20,-45,0
391,1658314805,35.15857761,136.9246932,1,20,-45,0
392,1658314805,35.15857761,136.9246932,1,20,-45,0
393,1658314805,35.15857761,136.9246932,1,20,-45,0
394,1658314806,35.15857761,136.9246932,1,20,-45,0
395,1658314806,35.15857761,136.9246932,1,20,-45,0
396,1658314806,35.15857761,136.9246932,1,20,-45,0
397,1658314806,35.15857761,136.9246932,1,20,-45,0
398,1658314806,35.15857761,136.9246932,1,20,-45,0
399,1658314807,35.15857761,136.9246932,1,20,-45,0
400,1658314807,35.15857761,136.9246932,1,20,-45,0
401,1658315613,35.15868267,136.924366,1,20,-64,0
402,1658315613,35.15868267,136.924366,1,20,-64,0
403,1658315613,35.15868267,136.924366,1,20,-64,0
404,1658315613,35.15868267,136.924366,1,20,-64,0
405,1658315614,35.15868267,136.924366,1,20,-64,0
406,1658315614,35.15868267,136.924366,1,20,-64,0
407,1658315614,35.15868267,136.924366,1,20,-64,0
408,1658315614,35.15868267,136.924366,1,20,-64,0
409,1658315614,35.15868267,136.924366,1,20,-64,0
410,1658315615,35.15868267,136.924366,1,20,-64,0
411,1658315615,35.15868267,136.924366,1,20,-64,0
412,1658315615,35.15868267,136.924366,1,20,-64,0
413,1658315615,35.15868267,136.924366,1,20,-64,0
414,1658315615,35.15868267,136.924366,1,20,-64,0
415,1658315616,35.15868267,136.924366,1,20,-64,0
416,1658315616,35.15868267,136.924366,1,20,-64,0
417,1658315616,35.15868267,136.924366,1,20,-64,0
418,1658315616,35.15868267,136.924366,1,20,-64,0
419,1658315616,35.15868267,136.924366,1,20,-64,0
420,1658315616,35.15868267,136.924366,1,20,-64,0
421,1658315617,35.15868267,136.924366,1,20,-64,0
422,1658315617,35.15868267,136.924366,1,20,-64,0
423,1658315617,35.15868267,136.924366,1,20,-64,0
424,1658315617,35.15868267,136.924366,1,20,-64,0
425,1658315617,35.15868267,136.924366,1,20,-64,0
426,1658315618,35.15868267,136.924366,1,20,-64,0
427,1658315618,35.15868267,136.924366,1,20,-64,0
428,1658315618,35.15868267,136.924366,1,20,-64,0
429,1658315618,35.15868267,136.924366,1,20,-64,0
430,1658315618,35.15868267,136.924366,1,20,-64,0
431,1658315619,35.15868267,136.924366,1,20,-64,0
432,1658315619,35.15868267,136.924366,1,20,-64,0
433,1658315619,35.15868267,136.924366,1,20,-64,0
434,1658315619,35.15868267,136.924366,1,20,-64,0
435,1658315619,35.15868267,136.924366,1,20,-64,0
436,1658315619,35.15868267,136.924366,1,20,-64,0
437,1658315620,35.15868267,136.924366,1,20,-64,0
438,1658315620,35.15868267,136.924366,1,20,-64,0
439,1658315620,35.15868267,136.924366,1,20,-64,0
440,1658315620,35.15868267,136.924366,1,20,-64,0
441,1658315620,35.15868267,136.924366,1,20,-64,0
442,1658315621,35.15868267,136.924366,1,20,-64,0
443,1658315621,35.15868267,136.924366,1,20,-64,0
444,1658315621,35.15868267,136.924366,1,20,-64,0
445,1658315621,35.15868267,136.924366,1,20,-64,0
446,1658315621,35.15868267,136.924366,1,20,-64,0
447,1658315622,35.15868267,136.924366,1,20,-64,0
448,1658315622,35.15868267,136.924366,1,20,-64,0
449,1658315622,35.15868267,136.924366,1,20,-64,0
450,1658315622,35.15868267,136.924366,1,20,-64,0
451,1658315622,35.15868267,136.924366,1,20,-64,0
452,1658315622,35.15868267,136.924366,1,20,-64,0
453,1658315623,35.15868267,136.924366,1,20,-64,0
454,1658315623,35.15868267,136.924366,1,20,-64,0
455,1658315623,35.15868267,136.924366,1,20,-64,0
456,1658315623,35.15868267,136.924366,1,20,-64,0
457,1658315623,35.15868267,136.924366,1,20,-64,0
458,1658315624,35.15868267,136.924366,1,20,-64,0
459,1658315624,35.15868267,136.924366,1,20,-64,0
460,1658315624,35.15868267,136.924366,1,20,-64,0
461,1658315624,35.15868267,136.924366,1,20,-64,0
462,1658315624,35.15868267,136.924366,1,20,-64,0
463,1658315624,35.15868267,136.924366,1,20,-64,0
464,1658315625,35.15868267,136.924366,1,20,-64,0
465,1658315625,35.15868267,136.924366,1,20,-64,0
466,1658315625,35.15868267,136.924366,1,20,-64,0
467,1658315625,35.15868267,136.924366,1,20,-64,0
468,1658315625,35.15868267,136.924366,1,20,-64,0
469,1658315626,35.15868267,136.924366,1,20,-64,0
470,1658315626,35.15868267,136.924366,1,20,-64,0
471,1658315626,35.15868267,136.924366,1,20,-64,0
472,1658315626,35.15868267,136.924366,1,20,-64,0
473,1658315626,35.15868267,136.924366,1,20,-64,0
474,1658315627,35.15868267,136.924366,1,20,-64,0
475,1658315627,35.15868267,136.924366,1,20,-64,0
476,1658315627,35.15868267,136.924366,1,20,-64,0
477,1658315627,35.15868267,136.924366,1,20,-64,0
478,1658315627,35.15868267,136.924366,1,20,-64,0
479,1658315627,35.15868267,136.924366,1,20,-64,0
480,1658315628,35.15868267,136.924366,1,20,-64,0
481,1658315628,35.15868267,136.924366,1,20,-64,0
482,1658315628,35.15868267,136.924366,1,20,-64,0
483,1658315628,35.15868267,136.924366,1,20,-64,0
484,1658315628,35.15868267,136.924366,1,20,-64,0
485,1658315629,35.15868267,136.924366,1,20,-64,0
486,1658315629,35.15868267,136.924366,1,20,-64,0
487,1658315629,35.15868267,136.924366,1,20,-64,0
488,1658315629,35.15868267,136.924366,1,20,-64,0
489,1658315629,35.15868267,136.924366,1,20,-64,0
490,1658315630,35.15868267,136.924366,1,20,-64,0
491,1658315630,35.15868267,136.924366,1,20,-64,0
492,1658315630,35.15868267,136.924366,1,20,-64,0
493,1658315630,35.15868267,136.924366,1,20,-64,0
494,1658315630,35.15868267,136.924366,1,20,-64,0
495,1658315630,35.15868267,136.924366,1,20,-64,0
496,1658315631,35.15868267,136.924366,1,20,-64,0
497,1658315631,35.15868267,136.924366,1,20,-64,0
498,1658315631,35.15868267,136.924366,1,20,-64,0
499,1658315631,35.15868267,136.924366,1,20,-64,0
500,1658315631,35.15868267,136.924366,1,20,-64,0
